day,hour_of_day,local_hour,timestamp_utc,timestamp,ghi_wm2,dni_wm2,dhi_wm2,temp_air_c,pv_power_kw,home_load_kw,ev_charge_kw,total_load_kw,battery_charge_kw,battery_discharge_kw,battery_soc,battery_soh,battery_capacity_loss_percent,battery_throughput_kwh,grid_import_kw,grid_export_kw,import_cost_rs,export_revenue_rs,energy_net_cost_rs,degradation_cost_rs,net_cost_rs
41,6,11,1990-02-10 06:00:00+00:00,1990-02-10 11:30:00+05:30,823.65,945.21,128.75,22.92,4.192692648405427,1.5,0.0,1.5,0.8234342692160613,0.0,0.5561057848418595,0.9935208134067303,0.647918659326974,567.3353259936403,0.0,1.8692583781136707,0.0,5.607775134341012,-5.607775134341012,1.235151403824092,-4.372623730516921
41,7,12,1990-02-10 07:00:00+00:00,1990-02-10 12:30:00+05:30,853.1,914.02,131.4,24.49,4.313839214313488,1.5,0.0,1.5,0.8321651782281646,0.0,0.6351614768287244,0.9935116584216146,0.6488341578385355,568.1674911718684,0.0,1.9816740350148323,0.0,5.945022105044497,-5.945022105044497,1.2482477673422467,-4.696774337702251
41,8,13,1990-02-10 08:00:00+00:00,1990-02-10 13:30:00+05:30,802.0,844.33,140.4,25.52,4.0392339861438105,1.5,0.0,1.5,0.8263804952576457,0.0,0.7136676239290196,0.9935025612833287,0.6497438716671265,568.9938716671261,0.0,1.7128534898711212,0.0,5.138560469613363,-5.138560469613363,1.2395707428864684,-3.898989726726895
41,9,14,1990-02-10 09:00:00+00:00,1990-02-10 14:30:00+05:30,684.55,786.21,120.4,26.14,3.4764310321223904,1.0,0.0,1.0,0.9125924054524599,0.0,0.8003639024883977,0.9934926020259409,0.6507397974059124,569.9064640725785,0.0,1.563838625763629,0.0,4.691515877290887,-4.691515877290887,1.36888860817869,-3.322627269112197
41,10,15,1990-02-10 10:00:00+00:00,1990-02-10 15:30:00+05:30,504.5,672.71,103.55,26.39,2.5957422059033814,1.0,0.0,1.0,0.7822356355356284,0.0,0.8746762879007276,0.9934839463362521,0.6516053663747813,570.6886997081141,0.0,0.8135065695195091,0.0,2.440519708558527,-2.440519708558527,1.1733534533034427,-1.2671662552550844
41,11,16,1990-02-10 11:00:00+00:00,1990-02-10 16:30:00+05:30,284.0,479.1,79.3,26.19,1.4950198734173357,1.0,0.0,1.0,0.26656539046126715,0.0,0.900000000161799,0.9934804473490142,0.6519552650985759,570.9552650985754,0.0,0.2284544801960201,0.0,0.6853634405880603,-0.6853634405880603,0.3998480856919007,-0.2855153548961596
41,12,17,1990-02-10 12:00:00+00:00,1990-02-10 17:30:00+05:30,71.75,181.36,31.35,25.35,0.39898677816869954,1.0,0.0,1.0,0.0,0.3252974078719327,0.8657581676667996,0.9934763610416022,0.6523638958397812,571.2805625064474,0.2757158121947093,0.0,2.2057264975576745,0.0,2.2057264975576745,0.48794611180789904,2.6936726093655734
41,13,18,1990-02-10 13:00:00+00:00,1990-02-10 18:30:00+05:30,0.0,0.0,0.0,22.88,0.0,1.0,0.0,1.0,0.0,0.5044341884751277,0.8126598320085661,0.9934704833663841,0.6529516633615896,571.7849966949225,0.4955658106878856,0.0,3.9645264855030846,0.0,3.9645264855030846,0.7566512827126916,4.721177768215776
41,14,19,1990-02-10 14:00:00+00:00,1990-02-10 19:30:00+05:30,0.0,0.0,0.0,20.68,0.0,1.0,0.0,1.0,0.0,0.44457405065640904,0.7658625634843788,0.9934652042925443,0.6534795707455793,572.2295707455789,0.5554259484289013,0.0,4.44340758743121,0.0,4.44340758743121,0.6668610759846135,5.110268663415823
41,15,20,1990-02-10 15:00:00+00:00,1990-02-10 20:30:00+05:30,0.0,0.0,0.0,19.34,0.0,1.0,0.0,1.0,0.0,0.4040652742717218,0.7233293766797376,0.9934603303064682,0.6539669693531843,572.6336360198507,0.5959347247177875,0.0,4.7674777977423,0.0,4.7674777977423,0.6060979114075827,5.373575709149883
41,16,21,1990-02-10 16:00:00+00:00,1990-02-10 21:30:00+05:30,0.0,0.0,0.0,18.33,0.0,1.0,0.0,1.0,0.0,0.37568407068845344,0.6837836849847029,0.993455740132428,0.6544259867572061,573.0093200905391,0.6243159282112419,0.0,4.9945274256899355,0.0,4.9945274256899355,0.5635261060326802,5.558053531722615
41,17,22,1990-02-10 17:00:00+00:00,1990-02-10 22:30:00+05:30,0.0,0.0,0.0,17.45,0.0,2.4,0.0,2.4,0.0,0.6655955325516211,0.6137209972983051,0.9934482508437691,0.655174915623091,573.6749156230907,1.734404466404369,0.0,13.875235731234952,0.0,13.875235731234952,0.9983932988274316,14.873629030062384
41,18,23,1990-02-10 18:00:00+00:00,1990-02-10 23:30:00+05:30,0.0,0.0,0.0,16.63,0.0,2.4,0.0,2.4,0.0,0.651855299631644,0.5451046499155058,0.9934408989574395,0.655910104256056,574.3267709227223,1.7481446992627465,0.0,13.985157594101972,0.0,13.985157594101972,0.977782949447466,14.962940543549438
41,19,0,1990-02-10 19:00:00+00:00,1990-02-11 00:30:00+05:30,0.0,0.0,0.0,15.84,0.0,2.4,0.0,2.4,0.0,0.6656090150264852,0.47504054301795556,0.9934334095339559,0.6566590466044159,574.9923799377488,1.7343909838423877,0.0,13.875127870739101,0.0,13.875127870739101,0.9984135225397277,14.87354139327883
41,20,1,1990-02-10 20:00:00+00:00,1990-02-11 01:30:00+05:30,0.0,0.0,0.0,15.18,0.0,2.4,0.0,2.4,0.0,0.7203689627907949,0.3992122310990309,0.9934253725109946,0.65746274890054,575.7127489005395,1.6796310360885427,0.0,13.437048288708342,0.0,13.437048288708342,1.0805534441861924,14.517601732894533
41,21,2,1990-02-10 21:00:00+00:00,1990-02-11 02:30:00+05:30,0.0,0.0,0.0,14.69,0.0,2.4,0.0,2.4,0.0,0.8917465551262662,0.3053441726349026,0.99341562171211,0.6584378287889996,576.6044954556658,1.5082534438182085,0.0,12.066027550545668,0.0,12.066027550545668,1.3376198326893993,13.403647383235068
41,22,3,1990-02-10 22:00:00+00:00,1990-02-11 03:30:00+05:30,0.0,0.0,0.0,14.34,0.0,0.9,0.0,0.9,0.0,0.4281355281439387,0.2602772749222408,0.9934105070234952,0.6589492976504768,577.0326309838097,0.47186447060885,0.0,3.7749157648708,0.0,3.7749157648708,0.642203292215908,4.417119057086708
41,23,4,1990-02-10 23:00:00+00:00,1990-02-11 04:30:00+05:30,0.0,0.0,0.0,14.09,0.0,0.9,0.0,0.9,0.0,0.572634126441943,0.19999999844590777,0.9934039473488975,0.6596052651102521,577.6052651102516,0.32736587245940846,0.0,2.6189269796752677,0.0,2.6189269796752677,0.8589511896629145,3.477878169338182
42,0,5,1990-02-11 00:00:00+00:00,1990-02-11 05:30:00+05:30,0.0,0.0,0.0,13.82,0.0,0.6,7.2,7.8,1.6559721539035454e-09,3.5988454952035565e-09,0.19999999838554858,0.9934031140155116,0.6596885984488402,577.6052651155064,7.799999994731683,0.0,62.39999995785347,0.0,62.39999995785347,7.882226473660652e-09,62.399999965735695
42,1,6,1990-02-11 01:00:00+00:00,1990-02-11 06:30:00+05:30,0.0,0.0,0.0,13.63,0.0,0.6,7.2,7.8,6.392490722842767e-10,9.0646521002257e-09,0.19999999755659034,0.9934022806820813,0.6597719317918774,577.6052651252103,7.799999988287467,0.0,62.39999990629973,0.0,62.39999990629973,1.4555851758764961e-08,62.399999920855585
42,2,7,1990-02-11 02:00:00+00:00,1990-02-11 07:30:00+05:30,112.55,1262.45,56.55,13.55,1.0715880644834936,0.6,3.6000000000000005,4.2,0.0,2.332880490067663e-08,0.19999999506857863,0.9934014473485147,0.6598552651485396,577.605265148539,3.128411908705182,0.0,25.027295269641456,0.0,25.027295269641456,3.499320735101494e-08,25.027295304634663
42,3,8,1990-02-11 03:00:00+00:00,1990-02-11 08:30:00+05:30,334.05,916.31,88.6,15.24,1.9156395388980385,0.6,0.0,0.6,0.880422776868038,0.0,0.28364015902627926,0.9933918097874126,0.660819021258741,578.4856879254071,0.0,0.43521675698162915,0.0,1.3056502709448874,-1.3056502709448874,1.320634165302057,0.014983894357169625
42,4,9,1990-02-11 04:00:00+00:00,1990-02-11 09:30:00+05:30,543.2,914.48,116.45,18.5,2.872082191077129,0.6,0.0,0.6,1.0500138098249043,0.0,0.38339147118102174,0.993380476315981,0.6619523684018993,579.535701735232,0.0,1.2220683759566742,0.0,3.6662051278700227,-3.6662051278700227,1.5750207147373563,-2.0911844131326665
42,5,10,1990-02-11 05:00:00+00:00,1990-02-11 10:30:00+05:30,714.35,942.47,123.25,21.58,3.676895248247569,0.6,0.0,0.6,0.9852401084032244,0.0,0.4769892817485134,0.9933697905815636,0.6630209418436358,580.5209418436352,0.0,2.0916551342284806,0.0,6.274965402685442,-6.274965402685442,1.4778601626048362,-4.797105240080606
42,6,11,1990-02-11 06:00:00+00:00,1990-02-11 11:30:00+05:30,816.9,931.89,128.7,24.32,4.146147494882402,1.5,0.0,1.5,0.8310450316193514,0.0,0.5559385600564393,0.9933606467979141,0.6639353202085885,581.3519868752546,0.0,1.8151024573011219,0.0,5.445307371903366,-5.445307371903366,1.2465675474290268,-4.198739824474339
42,7,12,1990-02-11 07:00:00+00:00,1990-02-11 12:30:00+05:30,845.75,901.8,130.6,26.43,4.2655721509506455,1.5,0.0,1.5,0.8397628281989717,0.0,0.6357160290427089,0.9933514158362988,0.6648584163701208,582.1917497034536,0.0,1.9258093168129566,0.0,5.77742795043887,-5.77742795043887,1.2596442422984573,-4.517783708140413
42,8,13,1990-02-11 08:00:00+00:00,1990-02-11 13:30:00+05:30,797.9,852.18,127.2,27.83,4.022135938239049,1.5,0.0,1.5,0.8383150686853115,0.0,0.7153559608651173,0.9933421993522786,0.6657800647721394,583.030064772139,0.0,1.6838208637519114,0.0,5.051462591255734,-5.051462591255734,1.2574726030279668,-3.793989988227767
42,9,14,1990-02-11 09:00:00+00:00,1990-02-11 14:30:00+05:30,678.25,776.54,118.4,28.66,3.435909580976376,1.0,0.0,1.0,0.9204438637489836,0.0,0.8027981281933791,0.9933321615803078,0.6667838419692217,583.950508635888,0.0,1.5154657117221646,0.0,4.546397135166494,-4.546397135166494,1.3806657956234754,-3.1657313395430187
42,10,15,1990-02-11 10:00:00+00:00,1990-02-11 15:30:00+05:30,498.5,659.46,103.3,28.97,2.5551852661581202,1.0,0.0,1.0,0.7722854077511716,0.0,0.8761652421946472,0.993323605392897,0.6676394607103062,584.7227940436392,0.0,0.7828998530055947,0.0,2.3486995590167843,-2.3486995590167843,1.1584281116267572,-1.190271447390027
42,11,16,1990-02-11 11:00:00+00:00,1990-02-11 16:30:00+05:30,280.3,467.59,79.1,28.8,1.4678681776598919,1.0,0.0,1.0,0.2508921999331618,0.0,0.9000000018830586,0.9933202631375643,0.6679736862435728,584.9736862435723,0.0,0.21697596612149309,0.0,0.6509278983644793,-0.6509278983644793,0.3763382998997426,-0.2745895984647367
42,12,17,1990-02-11 12:00:00+00:00,1990-02-11 17:30:00+05:30,71.4,177.37,31.4,27.93,0.3936672575853801,1.0,0.0,1.0,0.0,0.32633708002861866,0.8656487299299694,0.9933161664334307,0.6683833566569347,585.3000233236008,0.27999565464008347,0.0,2.2399652371206678,0.0,2.2399652371206678,0.4895056200429279,2.7294708571635957
42,13,18,1990-02-11 13:00:00+00:00,1990-02-11 18:30:00+05:30,0.0,0.0,0.0,25.41,0.0,1.0,0.0,1.0,0.0,0.5014543291985554,0.8128640634810812,0.9933103185568053,0.6689681443194666,585.8014776527993,0.4985456655299209,0.0,3.9883653242393673,0.0,3.9883653242393673,0.752181493797833,4.7405468180372
42,14,19,1990-02-11 14:00:00+00:00,1990-02-11 19:30:00+05:30,0.0,0.0,0.0,23.01,0.0,1.0,0.0,1.0,0.0,0.44305713547424413,0.7662264700432635,0.9933050546521173,0.6694945347882741,586.2445347882735,0.5569428590335088,0.0,4.4555428722680706,0.0,4.4555428722680706,0.6645857032113661,5.120128575479437
42,15,20,1990-02-11 15:00:00+00:00,1990-02-11 20:30:00+05:30,0.0,0.0,0.0,21.6,0.0,1.0,0.0,1.0,0.0,0.40312931876293384,0.7237918046668694,0.9933001900255963,0.6699809974403704,586.6476641070365,0.59687067547412,0.0,4.77496540379296,0.0,4.77496540379296,0.6046939781444006,5.37965938193736
42,16,21,1990-02-11 16:00:00+00:00,1990-02-11 21:30:00+05:30,0.0,0.0,0.0,20.59,0.0,1.0,0.0,1.0,0.0,0.37495310476745713,0.6843230565418429,0.9932956071612152,0.6704392838784713,587.0226172118039,0.6250468892175447,0.0,5.000375113740358,0.0,5.000375113740358,0.5624296571511856,5.562804770891543
42,17,22,1990-02-11 17:00:00+00:00,1990-02-11 22:30:00+05:30,0.0,0.0,0.0,19.67,0.0,2.4,0.0,2.4,0.0,0.6663370396578768,0.6141823152459086,0.9932881104574853,0.6711889542514625,587.6889542514617,1.733662954420432,0.0,13.869303635363456,0.0,13.869303635363456,0.9995055594868152,14.868809194850272
42,18,23,1990-02-11 18:00:00+00:00,1990-02-11 23:30:00+05:30,0.0,0.0,0.0,18.81,0.0,2.4,0.0,2.4,0.0,0.6528989387283552,0.5454561108789671,0.9932807481347647,0.6719251865235242,588.34185319019,1.7471010551661024,0.0,13.976808441328819,0.0,13.976808441328819,0.9793484080925328,14.956156849421351
42,19,0,1990-02-11 19:00:00+00:00,1990-02-12 00:30:00+05:30,0.0,0.0,0.0,18.19,0.0,2.4,0.0,2.4,0.0,0.6668217774825602,0.4752643445391521,0.9932732465836566,0.6726753416343401,589.0086749676726,1.7331782163227167,0.0,13.865425730581734,0.0,13.865425730581734,1.00023266622384,14.865658396805575
42,20,1,1990-02-11 20:00:00+00:00,1990-02-12 01:30:00+05:30,0.0,0.0,0.0,17.6,0.0,2.4,0.0,2.4,0.0,0.721692700730737,0.3992966915602491,0.993265196323316,0.6734803676684041,589.7303676684033,1.6783072930759517,0.0,13.426458344607614,0.0,13.426458344607614,1.0825390510961053,14.50899739570372
42,21,2,1990-02-11 21:00:00+00:00,1990-02-12 02:30:00+05:30,0.0,0.0,0.0,17.2,0.0,2.4,0.0,2.4,0.0,0.89352806074225,0.30524110599668147,0.9932554277093752,0.6744572290624797,590.6238957291456,1.5064719332079697,0.0,12.051775465663757,0.0,12.051775465663757,1.3402920911133749,13.392067556777132
42,22,3,1990-02-11 22:00:00+00:00,1990-02-12 03:30:00+05:30,0.0,0.0,0.0,16.88,0.0,0.9,0.0,0.9,0.0,0.42733952783703305,0.2602579976402291,0.9932503209807635,0.6749679019236501,591.0512352569826,0.47266046557961516,0.0,3.7812837246369213,0.0,3.7812837246369213,0.6410092917555494,4.422293016392471
42,23,4,1990-02-11 23:00:00+00:00,1990-02-12 04:30:00+05:30,0.0,0.0,0.0,16.55,0.0,0.9,0.0,0.9,0.0,0.5724510313780414,0.1999999941812061,0.9932437631371164,0.6756236862883614,591.6236862883607,0.327548962466062,0.0,2.620391699728496,0.0,2.620391699728496,0.858676547067062,3.479068246795558
43,0,5,1990-02-12 00:00:00+00:00,1990-02-12 05:30:00+05:30,0.0,0.0,0.0,16.24,0.0,0.6,7.2,7.8,3.5779254437304483e-09,0.0,0.19999999754098777,0.9932429298037473,0.6757070196252727,591.6236862919386,7.800000004155986,0.0,62.400000033247885,0.0,62.400000033247885,5.366888165595672e-09,62.40000003861477
43,1,6,1990-02-12 01:00:00+00:00,1990-02-12 06:30:00+05:30,0.0,0.0,0.0,16.0,0.0,0.6,7.2,7.8,2.2494388317277226e-09,0.0,0.19999999813188424,0.9932420964703914,0.6757903529608555,591.623686294188,7.800000002557261,0.0,62.40000002045809,0.0,62.40000002045809,3.374158247591584e-09,62.40000002383225
43,2,7,1990-02-12 02:00:00+00:00,1990-02-12 07:30:00+05:30,112.95,1262.01,54.06,15.86,1.0617611789159993,0.6,3.6000000000000005,4.2,8.985054657904371e-10,0.0,0.19999999831843232,0.9932412631370491,0.6758736862950874,591.6236862950865,3.138238823551992,0.0,25.105910588415934,0.0,25.105910588415934,1.3477581986856557e-09,25.105910589763692
43,3,8,1990-02-12 03:00:00+00:00,1990-02-12 08:30:00+05:30,331.35,905.54,86.4,17.49,1.8906281795817188,0.6,0.0,0.6,0.8638707483633083,0.0,0.2820677194183926,0.9932317910962322,0.676820890376784,592.4875570434498,0.0,0.42675743034791286,0.0,1.2802722910437385,-1.2802722910437385,1.2958061225449624,0.015533831501223894
43,4,9,1990-02-12 04:00:00+00:00,1990-02-12 09:30:00+05:30,542.0,923.79,108.2,20.72,2.8659912570073187,0.6,0.0,0.6,1.0627298077434046,0.0,0.38302705117965624,0.9932203304648214,0.6779669535178606,593.5502868511932,0.0,1.2032614483237627,0.0,3.6097843449712883,-3.6097843449712883,1.594094711615107,-2.0156896333561813
43,5,10,1990-02-12 05:00:00+00:00,1990-02-12 10:30:00+05:30,707.2,929.24,121.45,23.84,3.6295829025972783,0.6,0.0,0.6,0.9928445690326968,0.0,0.47734728527675613,0.9932095686857977,0.6790431314202267,594.5431314202259,0.0,2.0367383325510846,0.0,6.110214997653253,-6.110214997653253,1.489266853549045,-4.620948144104208
43,6,11,1990-02-12 06:00:00+00:00,1990-02-12 11:30:00+05:30,808.1,915.88,128.65,26.65,4.089021535558249,1.5,0.0,1.5,0.8344046851603242,0.0,0.5566157304183976,0.9932003913056128,0.6799608694387204,595.3775361053862,0.0,1.754616849260093,0.0,5.2638505477802795,-5.2638505477802795,1.2516070277404863,-4.012243520039793
43,7,12,1990-02-12 07:00:00+00:00,1990-02-12 12:30:00+05:30,835.75,885.52,130.45,28.82,4.202997868526708,1.5,0.0,1.5,0.8432980856757256,0.0,0.6367290486099929,0.9931911249914227,0.6808875008577294,596.220834191062,0.0,1.8596997817244663,0.0,5.579099345173399,-5.579099345173399,1.2649471285135883,-4.31415221665981
43,8,13,1990-02-12 08:00:00+00:00,1990-02-12 13:30:00+05:30,787.9,835.92,127.1,30.42,3.9599629457558922,1.5,0.0,1.5,0.8415786484077105,0.0,0.7166790202588927,0.9931818758716053,0.6818124128394705,597.0624128394696,0.0,1.61838429625591,0.0,4.85515288876773,-4.85515288876773,1.2623679726115655,-3.5927849161561642
43,9,14,1990-02-12 09:00:00+00:00,1990-02-12 14:30:00+05:30,669.4,760.81,118.3,31.38,3.3799600840629465,1.0,0.0,1.0,0.9254961073985926,0.0,0.8046011505046047,0.9931717875771979,0.6828212422802024,597.9879089468682,0.0,1.4544639756607898,0.0,4.363391926982369,-4.363391926982369,1.3882441610978888,-2.97514776588448
43,10,15,1990-02-12 10:00:00+00:00,1990-02-12 15:30:00+05:30,492.15,645.37,103.3,31.85,2.512689017365288,1.0,0.0,1.0,0.764540544861161,0.0,0.8772325023090286,0.9931633088384161,0.6836691161583969,598.7524494917293,0.0,0.7481484715164891,0.0,2.2444454145494674,-2.2444454145494674,1.1468108172917413,-1.0976345972577262
43,11,16,1990-02-12 11:00:00+00:00,1990-02-12 16:30:00+05:30,277.25,457.29,79.1,31.78,1.4443127199250576,1.0,0.0,1.0,0.23965787243808517,0.0,0.9000000003846151,0.9931600789263583,0.6839921073641683,598.9921073641674,0.0,0.20465484434338369,0.0,0.6139645330301511,-0.6139645330301511,0.35948680865712773,-0.25447772437302335
43,12,17,1990-02-12 12:00:00+00:00,1990-02-12 17:30:00+05:30,71.8,175.24,31.8,31.13,0.3925060851227341,1.0,0.0,1.0,0.0,0.3285489323532831,0.8654159021684183,0.9931559601037014,0.6844039896298549,599.3206562965207,0.2789449808650783,0.0,2.2315598469206264,0.0,2.2315598469206264,0.4928233985299246,2.724383245450551
43,13,18,1990-02-12 13:00:00+00:00,1990-02-12 18:30:00+05:30,0.0,0.0,0.0,29.37,0.0,1.0,0.0,1.0,0.0,0.5020739708338147,0.8125660104728061,0.9931501060306598,0.684989396934022,599.8227302673546,0.49792602823885945,0.0,3.9834082259108756,0.0,3.9834082259108756,0.753110956250722,4.736519182161597
43,14,19,1990-02-12 14:00:00+00:00,1990-02-12 19:30:00+05:30,0.0,0.0,0.0,26.61,0.0,1.0,0.0,1.0,0.0,0.4432499828848324,0.7659081175051753,0.9931448401974976,0.6855159802502402,600.2659802502394,0.5567500161207796,0.0,4.4540001289662365,0.0,4.4540001289662365,0.6648749743272486,5.118875103293485
43,15,20,1990-02-12 15:00:00+00:00,1990-02-12 20:30:00+05:30,0.0,0.0,0.0,24.12,0.0,1.0,0.0,1.0,0.0,0.40312806994965084,0.7234735837901585,0.9931399755834648,0.6860024416535232,600.669108320189,0.5968719289734984,0.0,4.774975431787987,0.0,4.774975431787987,0.6046921049244761,5.379667536712463
43,16,21,1990-02-12 16:00:00+00:00,1990-02-12 21:30:00+05:30,0.0,0.0,0.0,22.71,0.0,1.0,0.0,1.0,0.0,0.3748470240053214,0.684016002276758,0.9931353937798914,0.6864606220108619,601.0439553441944,0.6251529748414175,0.0,5.00122379873134,0.0,5.00122379873134,0.562270536007982,5.563494334739322
43,17,22,1990-02-12 17:00:00+00:00,1990-02-12 22:30:00+05:30,0.0,0.0,0.0,21.82,0.0,2.4,0.0,2.4,0.0,0.6655203040444208,0.6139612333803054,0.9931279052435176,0.6872094756482396,601.7094756482388,1.7344796948068715,0.0,13.875837558454972,0.0,13.875837558454972,0.998280456066631,14.874118014521603
43,18,23,1990-02-12 18:00:00+00:00,1990-02-12 23:30:00+05:30,0.0,0.0,0.0,21.08,0.0,2.4,0.0,2.4,0.0,0.6521072057676034,0.5453183695621636,0.9931205508381266,0.6879449161873405,602.3615828540064,1.7478927930238775,0.0,13.98314234419102,0.0,13.98314234419102,0.978160808651405,14.961303152842424
43,19,0,1990-02-12 19:00:00+00:00,1990-02-13 00:30:00+05:30,0.0,0.0,0.0,20.76,0.0,2.4,0.0,2.4,0.0,0.6661133796432301,0.47520117165219494,0.9931130563709968,0.6886943629003172,603.0276962336496,1.7338866191148734,0.0,13.871092952918987,0.0,13.871092952918987,0.9991700694648452,14.870263022383833
43,20,1,1990-02-12 20:00:00+00:00,1990-02-13 01:30:00+05:30,0.0,0.0,0.0,20.06,0.0,2.4,0.0,2.4,0.0,0.7210152063630717,0.39930483409337214,0.9931050128855998,0.6894987114400135,603.7487114400127,1.6789847923856915,0.0,13.431878339085532,0.0,13.431878339085532,1.0815228095446074,14.51340114863014
43,21,2,1990-02-12 21:00:00+00:00,1990-02-13 02:30:00+05:30,0.0,0.0,0.0,19.38,0.0,2.4,0.0,2.4,0.0,0.8923588664754364,0.3053723218012864,0.9930952559636018,0.6904744036398223,604.6410703064881,1.5076411323038588,0.0,12.06112905843087,0.0,12.06112905843087,1.3385382997131543,13.399667358144024
43,22,3,1990-02-12 22:00:00+00:00,1990-02-13 03:30:00+05:30,0.0,0.0,0.0,18.8,0.0,0.9,0.0,0.9,0.0,0.42800477476935356,0.2603191876060576,0.9930901425825207,0.690985741747925,605.0690750812574,0.47199522385064596,0.0,3.7759617908051677,0.0,3.7759617908051677,0.6420071621540302,4.417968952959198
43,23,4,1990-02-12 23:00:00+00:00,1990-02-13 04:30:00+05:30,0.0,0.0,0.0,18.44,0.0,0.9,0.0,0.9,0.0,0.5730322980892648,0.19999999832445509,0.9930835789262066,0.6916421073793476,605.6421073793467,0.3269677006656955,0.0,2.615741605325564,0.0,2.615741605325564,0.8595484471338972,3.4752900524594614
44,0,5,1990-02-13 00:00:00+00:00,1990-02-13 05:30:00+05:30,0.0,0.0,0.0,18.02,0.0,0.6,7.2,7.8,2.8871772038847345e-09,6.511657262179511e-09,0.1999999980422844,0.9930827455927792,0.6917254407220799,605.6421073887456,7.799999992633486,0.0,62.39999994106789,0.0,62.39999994106789,1.4098251699096369e-08,62.399999955166145
44,1,6,1990-02-13 01:00:00+00:00,1990-02-13 06:30:00+05:30,0.0,0.0,0.0,17.45,0.0,0.6,7.2,7.8,1.4951169867373758e-09,1.237055308517875e-08,0.19999999693428439,0.9930819122593072,0.6918087740692789,605.6421074026113,7.799999985405938,0.0,62.3999998832475,0.0,62.3999998832475,2.079850510787419e-08,62.399999904046005
44,2,7,1990-02-13 02:00:00+00:00,1990-02-13 07:30:00+05:30,104.15,1163.18,47.1,17.05,0.9683079162107441,0.6,3.6000000000000005,4.2,0.0,2.748615496838811e-08,0.19999999402133728,0.993081078925699,0.6918921074300982,605.6421074300974,3.2316920523218737,0.0,25.85353641857499,0.0,25.85353641857499,4.1229232452582164e-08,25.85353645980422
44,3,8,1990-02-13 03:00:00+00:00,1990-02-13 08:30:00+05:30,294.7,705.9,101.85,19.44,1.6179631369830723,0.6,0.0,0.6,0.7081014260345689,0.0,0.26726962954746275,0.9930731645781053,0.6926835421894662,606.350208856132,0.0,0.3098617073816442,0.0,0.9295851221449326,-0.9295851221449326,1.0621521390518536,0.13256701690692096
44,4,9,1990-02-13 04:00:00+00:00,1990-02-13 09:30:00+05:30,476.0,709.84,140.55,22.8,2.441784030843441,0.6,0.0,0.6,1.0502064269805897,0.0,0.36703924026664775,0.9930618291805022,0.6938170819497801,607.4004152831126,0.0,0.7915775989461327,0.0,2.3747327968383978,-2.3747327968383978,1.5753096404708848,-0.7994231563675129
44,5,10,1990-02-13 05:00:00+00:00,1990-02-13 10:30:00+05:30,634.45,768.18,147.75,25.57,3.19958123284494,0.6,0.0,0.6,1.1337061764155973,0.0,0.47474132719478124,0.9930496587854047,0.695034121459529,608.5341214595281,0.0,1.465875051488955,0.0,4.397625154466865,-4.397625154466865,1.700559264623396,-2.6970658898434685
44,6,11,1990-02-13 06:00:00+00:00,1990-02-13 11:30:00+05:30,671.9,607.59,219.1,28.06,3.267600575944318,1.5,0.0,1.5,0.7819327389283449,0.0,0.5490249375699996,0.993041006124682,0.6958993875317907,609.3160541984565,0.0,0.9856678319984528,0.0,2.9570034959953584,-2.9570034959953584,1.1728991083925173,-1.784104387602841
44,7,12,1990-02-13 07:00:00+00:00,1990-02-13 12:30:00+05:30,697.7,624.92,197.8,29.43,3.405825591819427,1.5,0.0,1.5,0.815416930108812,0.0,0.6264895461153442,0.9930320186220477,0.6967981377952328,610.1314711285653,0.0,1.0904086566663695,0.0,3.271225969999109,-3.271225969999109,1.223125395163218,-2.0481005748358907
44,8,13,1990-02-13 08:00:00+00:00,1990-02-13 13:30:00+05:30,722.55,719.16,151.55,30.84,3.5850628861804203,1.5,0.0,1.5,0.9078912554665299,0.0,0.7127392155727181,0.9930221063761596,0.6977893623840327,611.0393623840318,0.0,1.1771716256904745,0.0,3.5315148770714235,-3.5315148770714235,1.3618368831997951,-2.1696779938716286
44,9,14,1990-02-13 09:00:00+00:00,1990-02-13 14:30:00+05:30,639.55,691.11,136.6,32.07,3.194137606317267,1.0,0.0,1.0,1.0661950699104572,0.0,0.814027747401227,0.9930106110921272,0.6989388907872764,612.1055574539423,0.0,1.1279425314389369,0.0,3.3838275943168106,-3.3838275943168106,1.599292604865686,-1.7845349894511247
44,10,15,1990-02-13 10:00:00+00:00,1990-02-13 15:30:00+05:30,459.4,561.7,119.15,32.46,2.3100003095487622,1.0,0.0,1.0,0.7516088572004916,0.0,0.8854305890014518,0.9930022616702219,0.6997738329778103,612.8571663111428,0.0,0.5583914479527979,0.0,1.675174343858394,-1.675174343858394,1.1274132858007375,-0.5477610580576564
44,11,16,1990-02-13 11:00:00+00:00,1990-02-13 16:30:00+05:30,238.9,371.41,76.85,32.25,1.2262536021780512,1.0,0.0,1.0,0.15336226393535307,0.0,0.900000004848757,0.9929998947142492,0.7000105285750788,613.0105285750782,0.0,0.07289132249769453,0.0,0.2186739674930836,-0.2186739674930836,0.2300433959030296,0.011369428409946009
44,12,17,1990-02-13 12:00:00+00:00,1990-02-13 17:30:00+05:30,55.25,109.75,29.9,31.32,0.2871890292505972,1.0,0.0,1.0,0.0,0.3805443714735426,0.8599427025647615,0.9929952559372012,0.7004744062798858,613.3910729465517,0.3322665956056608,0.0,2.6581327648452864,0.0,2.6581327648452864,0.5708165572103139,3.2289493220556
